LSOA21CD,Local Authority name,dpi normalized,Pct of population speaks no or little English normalized,Pct unemployed or econ inactive normalized,Pct household deprivation normalized,score,LSOA21 Name,pcds
E01005350,Oldham,3.85,3.74,7.08,9.17,23.84,Oldham 014B,OL1 9SN
E01005350,Oldham,3.85,3.74,7.08,9.17,23.84,Oldham 014B,OL1 9SP
E01005350,Oldham,3.85,3.74,7.08,9.17,23.84,Oldham 014B,OL1 9SQ
E01005350,Oldham,3.85,3.74,7.08,9.17,23.84,Oldham 014B,OL1 9SR
E01005350,Oldham,3.85,3.74,7.08,9.17,23.84,Oldham 014B,OL1 9SS
E01005350,Oldham,3.85,3.74,7.08,9.17,23.84,Oldham 014B,OL1 9ST
E01005350,Oldham,3.85,3.74,7.08,9.17,23.84,Oldham 014B,OL1 9SU
E01005350,Oldham,3.85,3.74,7.08,9.17,23.84,Oldham 014B,OL1 9SW
E01005350,Oldham,3.85,3.74,7.08,9.17,23.84,Oldham 014B,OL1 9SX
E01005350,Oldham,3.85,3.74,7.08,9.17,23.84,Oldham 014B,OL1 9SY
E01005350,Oldham,3.85,3.74,7.08,9.17,23.84,Oldham 014B,OL1 9SZ
E01005350,Oldham,3.85,3.74,7.08,9.17,23.84,Oldham 014B,OL1 9TA
E01005350,Oldham,3.85,3.74,7.08,9.17,23.84,Oldham 014B,OL1 9TB
E01005350,Oldham,3.85,3.74,7.08,9.17,23.84,Oldham 014B,OL1 9TD
E01005350,Oldham,3.85,3.74,7.08,9.17,23.84,Oldham 014B,OL1 9TE
E01005350,Oldham,3.85,3.74,7.08,9.17,23.84,Oldham 014B,OL9 6AA
E01005350,Oldham,3.85,3.74,7.08,9.17,23.84,Oldham 014B,OL9 6AD
E01005350,Oldham,3.85,3.74,7.08,9.17,23.84,Oldham 014B,OL9 6AF
E01005350,Oldham,3.85,3.74,7.08,9.17,23.84,Oldham 014B,OL9 6AJ
E01005350,Oldham,3.85,3.74,7.08,9.17,23.84,Oldham 014B,OL9 6AQ
E01005350,Oldham,3.85,3.74,7.08,9.17,23.84,Oldham 014B,OL9 6BA
E01005350,Oldham,3.85,3.74,7.08,9.17,23.84,Oldham 014B,OL9 6DE
E01005350,Oldham,3.85,3.74,7.08,9.17,23.84,Oldham 014B,OL9 6DY
E01005350,Oldham,3.85,3.74,7.08,9.17,23.84,Oldham 014B,OL9 6EA
E01005350,Oldham,3.85,3.74,7.08,9.17,23.84,Oldham 014B,OL9 6EB
E01005350,Oldham,3.85,3.74,7.08,9.17,23.84,Oldham 014B,OL9 6EH
E01005350,Oldham,3.85,3.74,7.08,9.17,23.84,Oldham 014B,OL9 6EJ
E01005350,Oldham,3.85,3.74,7.08,9.17,23.84,Oldham 014B,OL9 6EL
E01005350,Oldham,3.85,3.74,7.08,9.17,23.84,Oldham 014B,OL9 6EN
E01005350,Oldham,3.85,3.74,7.08,9.17,23.84,Oldham 014B,OL9 6EP
E01005350,Oldham,3.85,3.74,7.08,9.17,23.84,Oldham 014B,OL9 6EW
E01035619,Newcastle upon Tyne,3.02,4.27,7.08,9.28,23.65,Newcastle upon Tyne 038C,NE4 8AF
E01035619,Newcastle upon Tyne,3.02,4.27,7.08,9.28,23.65,Newcastle upon Tyne 038C,NE4 8AG
E01035619,Newcastle upon Tyne,3.02,4.27,7.08,9.28,23.65,Newcastle upon Tyne 038C,NE4 8AU
E01035619,Newcastle upon Tyne,3.02,4.27,7.08,9.28,23.65,Newcastle upon Tyne 038C,NE4 8AX
E01035619,Newcastle upon Tyne,3.02,4.27,7.08,9.28,23.65,Newcastle upon Tyne 038C,NE4 8AZ
E01035619,Newcastle upon Tyne,3.02,4.27,7.08,9.28,23.65,Newcastle upon Tyne 038C,NE4 8BA
E01035619,Newcastle upon Tyne,3.02,4.27,7.08,9.28,23.65,Newcastle upon Tyne 038C,NE4 8BD
E01035619,Newcastle upon Tyne,3.02,4.27,7.08,9.28,23.65,Newcastle upon Tyne 038C,NE4 8BE
E01035619,Newcastle upon Tyne,3.02,4.27,7.08,9.28,23.65,Newcastle upon Tyne 038C,NE4 8BF
E01035619,Newcastle upon Tyne,3.02,4.27,7.08,9.28,23.65,Newcastle upon Tyne 038C,NE4 8BH
E01035619,Newcastle upon Tyne,3.02,4.27,7.08,9.28,23.65,Newcastle upon Tyne 038C,NE4 8BJ
E01035619,Newcastle upon Tyne,3.02,4.27,7.08,9.28,23.65,Newcastle upon Tyne 038C,NE4 8BL
E01035619,Newcastle upon Tyne,3.02,4.27,7.08,9.28,23.65,Newcastle upon Tyne 038C,NE4 8BP
E01035619,Newcastle upon Tyne,3.02,4.27,7.08,9.28,23.65,Newcastle upon Tyne 038C,NE4 8BR
E01035619,Newcastle upon Tyne,3.02,4.27,7.08,9.28,23.65,Newcastle upon Tyne 038C,NE4 8BS
E01035619,Newcastle upon Tyne,3.02,4.27,7.08,9.28,23.65,Newcastle upon Tyne 038C,NE4 8BT
E01035619,Newcastle upon Tyne,3.02,4.27,7.08,9.28,23.65,Newcastle upon Tyne 038C,NE4 8BU
E01035619,Newcastle upon Tyne,3.02,4.27,7.08,9.28,23.65,Newcastle upon Tyne 038C,NE4 8BW
E01035619,Newcastle upon Tyne,3.02,4.27,7.08,9.28,23.65,Newcastle upon Tyne 038C,NE4 8BX
E01035619,Newcastle upon Tyne,3.02,4.27,7.08,9.28,23.65,Newcastle upon Tyne 038C,NE4 8BY
E01035619,Newcastle upon Tyne,3.02,4.27,7.08,9.28,23.65,Newcastle upon Tyne 038C,NE4 8BZ
E01035619,Newcastle upon Tyne,3.02,4.27,7.08,9.28,23.65,Newcastle upon Tyne 038C,NE4 8DA
E01035619,Newcastle upon Tyne,3.02,4.27,7.08,9.28,23.65,Newcastle upon Tyne 038C,NE4 8DB
E01035619,Newcastle upon Tyne,3.02,4.27,7.08,9.28,23.65,Newcastle upon Tyne 038C,NE4 8EE
E01035619,Newcastle upon Tyne,3.02,4.27,7.08,9.28,23.65,Newcastle upon Tyne 038C,NE4 8EQ
E01035619,Newcastle upon Tyne,3.02,4.27,7.08,9.28,23.65,Newcastle upon Tyne 038C,NE4 8ET
E01035619,Newcastle upon Tyne,3.02,4.27,7.08,9.28,23.65,Newcastle upon Tyne 038C,NE4 8PA
E01035619,Newcastle upon Tyne,3.02,4.27,7.08,9.28,23.65,Newcastle upon Tyne 038C,NE4 8TS
E01035619,Newcastle upon Tyne,3.02,4.27,7.08,9.28,23.65,Newcastle upon Tyne 038C,NE4 8TT
E01035619,Newcastle upon Tyne,3.02,4.27,7.08,9.28,23.65,Newcastle upon Tyne 038C,NE4 8TU
E01035619,Newcastle upon Tyne,3.02,4.27,7.08,9.28,23.65,Newcastle upon Tyne 038C,NE4 8UD
E01035619,Newcastle upon Tyne,3.02,4.27,7.08,9.28,23.65,Newcastle upon Tyne 038C,NE4 8UH
E01035619,Newcastle upon Tyne,3.02,4.27,7.08,9.28,23.65,Newcastle upon Tyne 038C,NE4 8UN
E01035619,Newcastle upon Tyne,3.02,4.27,7.08,9.28,23.65,Newcastle upon Tyne 038C,NE4 8UQ
E01035619,Newcastle upon Tyne,3.02,4.27,7.08,9.28,23.65,Newcastle upon Tyne 038C,NE4 8UR
E01035619,Newcastle upon Tyne,3.02,4.27,7.08,9.28,23.65,Newcastle upon Tyne 038C,NE4 9JN
E01035619,Newcastle upon Tyne,3.02,4.27,7.08,9.28,23.65,Newcastle upon Tyne 038C,NE4 9LX
E01010617,Bradford,3.37,3.64,7.53,9.08,23.62,Bradford 064B,BD3 0AA
E01010617,Bradford,3.37,3.64,7.53,9.08,23.62,Bradford 064B,BD3 0AX
E01010617,Bradford,3.37,3.64,7.53,9.08,23.62,Bradford 064B,BD3 0AZ
E01010617,Bradford,3.37,3.64,7.53,9.08,23.62,Bradford 064B,BD3 0BA
E01010617,Bradford,3.37,3.64,7.53,9.08,23.62,Bradford 064B,BD3 0BE
E01010617,Bradford,3.37,3.64,7.53,9.08,23.62,Bradford 064B,BD3 0BH
E01010617,Bradford,3.37,3.64,7.53,9.08,23.62,Bradford 064B,BD3 0BL
E01010617,Bradford,3.37,3.64,7.53,9.08,23.62,Bradford 064B,BD3 0BN
E01010617,Bradford,3.37,3.64,7.53,9.08,23.62,Bradford 064B,BD3 0BS
E01010617,Bradford,3.37,3.64,7.53,9.08,23.62,Bradford 064B,BD3 0BW
E01010617,Bradford,3.37,3.64,7.53,9.08,23.62,Bradford 064B,BD3 0DA
E01010617,Bradford,3.37,3.64,7.53,9.08,23.62,Bradford 064B,BD3 0DB
E01010617,Bradford,3.37,3.64,7.53,9.08,23.62,Bradford 064B,BD3 0DD
E01010617,Bradford,3.37,3.64,7.53,9.08,23.62,Bradford 064B,BD3 0DE
E01010617,Bradford,3.37,3.64,7.53,9.08,23.62,Bradford 064B,BD3 0DF
E01010617,Bradford,3.37,3.64,7.53,9.08,23.62,Bradford 064B,BD3 0DP
E01010617,Bradford,3.37,3.64,7.53,9.08,23.62,Bradford 064B,BD3 0DT
E01010617,Bradford,3.37,3.64,7.53,9.08,23.62,Bradford 064B,BD3 0DU
E01010617,Bradford,3.37,3.64,7.53,9.08,23.62,Bradford 064B,BD3 0DY
E01010617,Bradford,3.37,3.64,7.53,9.08,23.62,Bradford 064B,BD3 0EA
E01010617,Bradford,3.37,3.64,7.53,9.08,23.62,Bradford 064B,BD3 0EB
E01010617,Bradford,3.37,3.64,7.53,9.08,23.62,Bradford 064B,BD3 0EW
E01010617,Bradford,3.37,3.64,7.53,9.08,23.62,Bradford 064B,BD3 0FD
E01010617,Bradford,3.37,3.64,7.53,9.08,23.62,Bradford 064B,BD3 0QF
E01010617,Bradford,3.37,3.64,7.53,9.08,23.62,Bradford 064B,BD3 0RH
E01010617,Bradford,3.37,3.64,7.53,9.08,23.62,Bradford 064B,BD3 0RJ
E01010617,Bradford,3.37,3.64,7.53,9.08,23.62,Bradford 064B,BD3 0RL
E01010617,Bradford,3.37,3.64,7.53,9.08,23.62,Bradford 064B,BD3 0RN
E01010617,Bradford,3.37,3.64,7.53,9.08,23.62,Bradford 064B,BD3 0RP
E01010617,Bradford,3.37,3.64,7.53,9.08,23.62,Bradford 064B,BD3 0RQ
E01010617,Bradford,3.37,3.64,7.53,9.08,23.62,Bradford 064B,BD3 0RW
E01010617,Bradford,3.37,3.64,7.53,9.08,23.62,Bradford 064B,BD3 0SE
E01010617,Bradford,3.37,3.64,7.53,9.08,23.62,Bradford 064B,BD3 0SF
E01010617,Bradford,3.37,3.64,7.53,9.08,23.62,Bradford 064B,BD3 0SQ
E01010617,Bradford,3.37,3.64,7.53,9.08,23.62,Bradford 064B,BD3 0TA
E01010617,Bradford,3.37,3.64,7.53,9.08,23.62,Bradford 064B,BD3 0UG
E01010617,Bradford,3.37,3.64,7.53,9.08,23.62,Bradford 064B,BD3 0UR
E01010617,Bradford,3.37,3.64,7.53,9.08,23.62,Bradford 064B,BD3 0UT
E01010617,Bradford,3.37,3.64,7.53,9.08,23.62,Bradford 064B,BD3 0UU
E01010617,Bradford,3.37,3.64,7.53,9.08,23.62,Bradford 064B,BD3 0UW
E01010617,Bradford,3.37,3.64,7.53,9.08,23.62,Bradford 064B,BD3 0UZ
E01010617,Bradford,3.37,3.64,7.53,9.08,23.62,Bradford 064B,BD3 0WQ
E01010617,Bradford,3.37,3.64,7.53,9.08,23.62,Bradford 064B,BD3 0WU
E01010617,Bradford,3.37,3.64,7.53,9.08,23.62,Bradford 064B,BD3 0WW
E01010617,Bradford,3.37,3.64,7.53,9.08,23.62,Bradford 064B,BD3 0WX
E01010617,Bradford,3.37,3.64,7.53,9.08,23.62,Bradford 064B,BD3 9AA
E01010617,Bradford,3.37,3.64,7.53,9.08,23.62,Bradford 064B,BD3 9AU
E01010617,Bradford,3.37,3.64,7.53,9.08,23.62,Bradford 064B,BD3 9AY
E01012267,Stockton-on-Tees,4.96,3.3,7.07,8.26,23.59,Stockton-on-Tees 025C,TS18 1AT
E01012267,Stockton-on-Tees,4.96,3.3,7.07,8.26,23.59,Stockton-on-Tees 025C,TS18 1AW
E01012267,Stockton-on-Tees,4.96,3.3,7.07,8.26,23.59,Stockton-on-Tees 025C,TS18 1BL
E01012267,Stockton-on-Tees,4.96,3.3,7.07,8.26,23.59,Stockton-on-Tees 025C,TS18 1EJ
E01012267,Stockton-on-Tees,4.96,3.3,7.07,8.26,23.59,Stockton-on-Tees 025C,TS18 1EZ
E01012267,Stockton-on-Tees,4.96,3.3,7.07,8.26,23.59,Stockton-on-Tees 025C,TS18 1HA
E01012267,Stockton-on-Tees,4.96,3.3,7.07,8.26,23.59,Stockton-on-Tees 025C,TS18 1HF
E01012267,Stockton-on-Tees,4.96,3.3,7.07,8.26,23.59,Stockton-on-Tees 025C,TS18 1HG
E01012267,Stockton-on-Tees,4.96,3.3,7.07,8.26,23.59,Stockton-on-Tees 025C,TS18 1HQ
E01012267,Stockton-on-Tees,4.96,3.3,7.07,8.26,23.59,Stockton-on-Tees 025C,TS18 1LL
E01012267,Stockton-on-Tees,4.96,3.3,7.07,8.26,23.59,Stockton-on-Tees 025C,TS18 1LN
E01012267,Stockton-on-Tees,4.96,3.3,7.07,8.26,23.59,Stockton-on-Tees 025C,TS18 1LP
E01012267,Stockton-on-Tees,4.96,3.3,7.07,8.26,23.59,Stockton-on-Tees 025C,TS18 1LR
E01012267,Stockton-on-Tees,4.96,3.3,7.07,8.26,23.59,Stockton-on-Tees 025C,TS18 1LW
E01012267,Stockton-on-Tees,4.96,3.3,7.07,8.26,23.59,Stockton-on-Tees 025C,TS18 1NB
E01012267,Stockton-on-Tees,4.96,3.3,7.07,8.26,23.59,Stockton-on-Tees 025C,TS18 1ND
E01012267,Stockton-on-Tees,4.96,3.3,7.07,8.26,23.59,Stockton-on-Tees 025C,TS18 1NE
E01012267,Stockton-on-Tees,4.96,3.3,7.07,8.26,23.59,Stockton-on-Tees 025C,TS18 1NF
E01012267,Stockton-on-Tees,4.96,3.3,7.07,8.26,23.59,Stockton-on-Tees 025C,TS18 1NG
E01012267,Stockton-on-Tees,4.96,3.3,7.07,8.26,23.59,Stockton-on-Tees 025C,TS18 1NH
E01012267,Stockton-on-Tees,4.96,3.3,7.07,8.26,23.59,Stockton-on-Tees 025C,TS18 1NJ
E01012267,Stockton-on-Tees,4.96,3.3,7.07,8.26,23.59,Stockton-on-Tees 025C,TS18 1NL
E01012267,Stockton-on-Tees,4.96,3.3,7.07,8.26,23.59,Stockton-on-Tees 025C,TS18 1NP
E01012267,Stockton-on-Tees,4.96,3.3,7.07,8.26,23.59,Stockton-on-Tees 025C,TS18 1NQ
E01012267,Stockton-on-Tees,4.96,3.3,7.07,8.26,23.59,Stockton-on-Tees 025C,TS18 1NR
E01012267,Stockton-on-Tees,4.96,3.3,7.07,8.26,23.59,Stockton-on-Tees 025C,TS18 1NS
E01012267,Stockton-on-Tees,4.96,3.3,7.07,8.26,23.59,Stockton-on-Tees 025C,TS18 1NT
E01012267,Stockton-on-Tees,4.96,3.3,7.07,8.26,23.59,Stockton-on-Tees 025C,TS18 1NU
E01012267,Stockton-on-Tees,4.96,3.3,7.07,8.26,23.59,Stockton-on-Tees 025C,TS18 1NX
E01012267,Stockton-on-Tees,4.96,3.3,7.07,8.26,23.59,Stockton-on-Tees 025C,TS18 1PA
E01012267,Stockton-on-Tees,4.96,3.3,7.07,8.26,23.59,Stockton-on-Tees 025C,TS18 1PB
E01012267,Stockton-on-Tees,4.96,3.3,7.07,8.26,23.59,Stockton-on-Tees 025C,TS18 1PD
E01012267,Stockton-on-Tees,4.96,3.3,7.07,8.26,23.59,Stockton-on-Tees 025C,TS18 1PE
E01012267,Stockton-on-Tees,4.96,3.3,7.07,8.26,23.59,Stockton-on-Tees 025C,TS18 1PF
E01012267,Stockton-on-Tees,4.96,3.3,7.07,8.26,23.59,Stockton-on-Tees 025C,TS18 1PG
E01012267,Stockton-on-Tees,4.96,3.3,7.07,8.26,23.59,Stockton-on-Tees 025C,TS18 1PH
E01012267,Stockton-on-Tees,4.96,3.3,7.07,8.26,23.59,Stockton-on-Tees 025C,TS18 1PJ
E01012267,Stockton-on-Tees,4.96,3.3,7.07,8.26,23.59,Stockton-on-Tees 025C,TS18 1PQ
E01012267,Stockton-on-Tees,4.96,3.3,7.07,8.26,23.59,Stockton-on-Tees 025C,TS18 1PR
E01012267,Stockton-on-Tees,4.96,3.3,7.07,8.26,23.59,Stockton-on-Tees 025C,TS18 1PU
E01012267,Stockton-on-Tees,4.96,3.3,7.07,8.26,23.59,Stockton-on-Tees 025C,TS18 1PX
E01012267,Stockton-on-Tees,4.96,3.3,7.07,8.26,23.59,Stockton-on-Tees 025C,TS18 1PY
E01012267,Stockton-on-Tees,4.96,3.3,7.07,8.26,23.59,Stockton-on-Tees 025C,TS18 1PZ
E01012267,Stockton-on-Tees,4.96,3.3,7.07,8.26,23.59,Stockton-on-Tees 025C,TS18 1QA
E01012267,Stockton-on-Tees,4.96,3.3,7.07,8.26,23.59,Stockton-on-Tees 025C,TS18 1QB
E01012267,Stockton-on-Tees,4.96,3.3,7.07,8.26,23.59,Stockton-on-Tees 025C,TS18 1QD
E01012267,Stockton-on-Tees,4.96,3.3,7.07,8.26,23.59,Stockton-on-Tees 025C,TS18 1QE
E01012267,Stockton-on-Tees,4.96,3.3,7.07,8.26,23.59,Stockton-on-Tees 025C,TS18 1QF
E01012267,Stockton-on-Tees,4.96,3.3,7.07,8.26,23.59,Stockton-on-Tees 025C,TS18 1QG
E01012267,Stockton-on-Tees,4.96,3.3,7.07,8.26,23.59,Stockton-on-Tees 025C,TS18 1QH
E01012267,Stockton-on-Tees,4.96,3.3,7.07,8.26,23.59,Stockton-on-Tees 025C,TS18 1QJ
E01012267,Stockton-on-Tees,4.96,3.3,7.07,8.26,23.59,Stockton-on-Tees 025C,TS18 1QL
E01012267,Stockton-on-Tees,4.96,3.3,7.07,8.26,23.59,Stockton-on-Tees 025C,TS18 1QN
E01012267,Stockton-on-Tees,4.96,3.3,7.07,8.26,23.59,Stockton-on-Tees 025C,TS18 1QP
E01012267,Stockton-on-Tees,4.96,3.3,7.07,8.26,23.59,Stockton-on-Tees 025C,TS18 1QQ
E01012267,Stockton-on-Tees,4.96,3.3,7.07,8.26,23.59,Stockton-on-Tees 025C,TS18 1QR
E01012267,Stockton-on-Tees,4.96,3.3,7.07,8.26,23.59,Stockton-on-Tees 025C,TS18 1QS
E01012267,Stockton-on-Tees,4.96,3.3,7.07,8.26,23.59,Stockton-on-Tees 025C,TS18 1QU
E01012267,Stockton-on-Tees,4.96,3.3,7.07,8.26,23.59,Stockton-on-Tees 025C,TS18 1QW
E01012267,Stockton-on-Tees,4.96,3.3,7.07,8.26,23.59,Stockton-on-Tees 025C,TS18 1QX
E01012267,Stockton-on-Tees,4.96,3.3,7.07,8.26,23.59,Stockton-on-Tees 025C,TS18 1QY
E01012267,Stockton-on-Tees,4.96,3.3,7.07,8.26,23.59,Stockton-on-Tees 025C,TS18 1RA
E01012267,Stockton-on-Tees,4.96,3.3,7.07,8.26,23.59,Stockton-on-Tees 025C,TS18 1RD
E01012267,Stockton-on-Tees,4.96,3.3,7.07,8.26,23.59,Stockton-on-Tees 025C,TS18 1RE
E01012267,Stockton-on-Tees,4.96,3.3,7.07,8.26,23.59,Stockton-on-Tees 025C,TS18 1RF
E01012267,Stockton-on-Tees,4.96,3.3,7.07,8.26,23.59,Stockton-on-Tees 025C,TS18 1RG
E01012267,Stockton-on-Tees,4.96,3.3,7.07,8.26,23.59,Stockton-on-Tees 025C,TS18 1RH
E01012267,Stockton-on-Tees,4.96,3.3,7.07,8.26,23.59,Stockton-on-Tees 025C,TS18 1RJ
E01012267,Stockton-on-Tees,4.96,3.3,7.07,8.26,23.59,Stockton-on-Tees 025C,TS18 1RL
E01012267,Stockton-on-Tees,4.96,3.3,7.07,8.26,23.59,Stockton-on-Tees 025C,TS18 1RQ
E01012267,Stockton-on-Tees,4.96,3.3,7.07,8.26,23.59,Stockton-on-Tees 025C,TS18 1RT
E01012267,Stockton-on-Tees,4.96,3.3,7.07,8.26,23.59,Stockton-on-Tees 025C,TS18 1RW
E01012267,Stockton-on-Tees,4.96,3.3,7.07,8.26,23.59,Stockton-on-Tees 025C,TS18 1RZ
E01012267,Stockton-on-Tees,4.96,3.3,7.07,8.26,23.59,Stockton-on-Tees 025C,TS18 1SA
E01012267,Stockton-on-Tees,4.96,3.3,7.07,8.26,23.59,Stockton-on-Tees 025C,TS18 1SB
E01012267,Stockton-on-Tees,4.96,3.3,7.07,8.26,23.59,Stockton-on-Tees 025C,TS18 1SD
E01012267,Stockton-on-Tees,4.96,3.3,7.07,8.26,23.59,Stockton-on-Tees 025C,TS18 1SQ
E01012267,Stockton-on-Tees,4.96,3.3,7.07,8.26,23.59,Stockton-on-Tees 025C,TS18 1SS
E01012267,Stockton-on-Tees,4.96,3.3,7.07,8.26,23.59,Stockton-on-Tees 025C,TS18 1TA
E01012267,Stockton-on-Tees,4.96,3.3,7.07,8.26,23.59,Stockton-on-Tees 025C,TS18 1UH
E01012267,Stockton-on-Tees,4.96,3.3,7.07,8.26,23.59,Stockton-on-Tees 025C,TS18 1UJ
E01012267,Stockton-on-Tees,4.96,3.3,7.07,8.26,23.59,Stockton-on-Tees 025C,TS18 1UL
E01012267,Stockton-on-Tees,4.96,3.3,7.07,8.26,23.59,Stockton-on-Tees 025C,TS18 1UN
E01012267,Stockton-on-Tees,4.96,3.3,7.07,8.26,23.59,Stockton-on-Tees 025C,TS18 1XF
E01012267,Stockton-on-Tees,4.96,3.3,7.07,8.26,23.59,Stockton-on-Tees 025C,TS18 1XZ
E01012267,Stockton-on-Tees,4.96,3.3,7.07,8.26,23.59,Stockton-on-Tees 025C,TS18 2AE
E01012267,Stockton-on-Tees,4.96,3.3,7.07,8.26,23.59,Stockton-on-Tees 025C,TS18 2AF
E01012267,Stockton-on-Tees,4.96,3.3,7.07,8.26,23.59,Stockton-on-Tees 025C,TS18 2AG
E01012267,Stockton-on-Tees,4.96,3.3,7.07,8.26,23.59,Stockton-on-Tees 025C,TS18 2AJ
E01012267,Stockton-on-Tees,4.96,3.3,7.07,8.26,23.59,Stockton-on-Tees 025C,TS18 2AL
E01012267,Stockton-on-Tees,4.96,3.3,7.07,8.26,23.59,Stockton-on-Tees 025C,TS18 2AN
E01012267,Stockton-on-Tees,4.96,3.3,7.07,8.26,23.59,Stockton-on-Tees 025C,TS18 2AP
E01012267,Stockton-on-Tees,4.96,3.3,7.07,8.26,23.59,Stockton-on-Tees 025C,TS18 2AQ
E01012267,Stockton-on-Tees,4.96,3.3,7.07,8.26,23.59,Stockton-on-Tees 025C,TS18 2AR
E01012267,Stockton-on-Tees,4.96,3.3,7.07,8.26,23.59,Stockton-on-Tees 025C,TS18 2AS
E01012267,Stockton-on-Tees,4.96,3.3,7.07,8.26,23.59,Stockton-on-Tees 025C,TS18 2AT
E01012267,Stockton-on-Tees,4.96,3.3,7.07,8.26,23.59,Stockton-on-Tees 025C,TS18 2AU
E01012267,Stockton-on-Tees,4.96,3.3,7.07,8.26,23.59,Stockton-on-Tees 025C,TS18 2AW
E01012267,Stockton-on-Tees,4.96,3.3,7.07,8.26,23.59,Stockton-on-Tees 025C,TS18 2AX
E01012267,Stockton-on-Tees,4.96,3.3,7.07,8.26,23.59,Stockton-on-Tees 025C,TS18 2AY
E01012267,Stockton-on-Tees,4.96,3.3,7.07,8.26,23.59,Stockton-on-Tees 025C,TS18 2AZ
E01012267,Stockton-on-Tees,4.96,3.3,7.07,8.26,23.59,Stockton-on-Tees 025C,TS18 2BH
E01012267,Stockton-on-Tees,4.96,3.3,7.07,8.26,23.59,Stockton-on-Tees 025C,TS18 2BP
E01012267,Stockton-on-Tees,4.96,3.3,7.07,8.26,23.59,Stockton-on-Tees 025C,TS18 2BQ
E01012267,Stockton-on-Tees,4.96,3.3,7.07,8.26,23.59,Stockton-on-Tees 025C,TS18 2BU
E01012267,Stockton-on-Tees,4.96,3.3,7.07,8.26,23.59,Stockton-on-Tees 025C,TS18 2BY
E01012267,Stockton-on-Tees,4.96,3.3,7.07,8.26,23.59,Stockton-on-Tees 025C,TS18 2BZ
E01012267,Stockton-on-Tees,4.96,3.3,7.07,8.26,23.59,Stockton-on-Tees 025C,TS18 2DA
E01012267,Stockton-on-Tees,4.96,3.3,7.07,8.26,23.59,Stockton-on-Tees 025C,TS18 2DE
E01012267,Stockton-on-Tees,4.96,3.3,7.07,8.26,23.59,Stockton-on-Tees 025C,TS18 2DQ
E01012267,Stockton-on-Tees,4.96,3.3,7.07,8.26,23.59,Stockton-on-Tees 025C,TS18 2ER
E01012267,Stockton-on-Tees,4.96,3.3,7.07,8.26,23.59,Stockton-on-Tees 025C,TS18 2EW
E01012267,Stockton-on-Tees,4.96,3.3,7.07,8.26,23.59,Stockton-on-Tees 025C,TS18 2FP
E01012267,Stockton-on-Tees,4.96,3.3,7.07,8.26,23.59,Stockton-on-Tees 025C,TS18 2RX
E01012267,Stockton-on-Tees,4.96,3.3,7.07,8.26,23.59,Stockton-on-Tees 025C,TS18 2RY
E01034009,Leicester,0.83,8.27,5.71,8.63,23.44,Leicester 006G,LE4 5AF
E01034009,Leicester,0.83,8.27,5.71,8.63,23.44,Leicester 006G,LE4 5AG
E01034009,Leicester,0.83,8.27,5.71,8.63,23.44,Leicester 006G,LE4 5AS
E01034009,Leicester,0.83,8.27,5.71,8.63,23.44,Leicester 006G,LE4 5AW
E01034009,Leicester,0.83,8.27,5.71,8.63,23.44,Leicester 006G,LE4 5FG
E01034009,Leicester,0.83,8.27,5.71,8.63,23.44,Leicester 006G,LE4 5GD
E01034009,Leicester,0.83,8.27,5.71,8.63,23.44,Leicester 006G,LE4 5GF
E01034009,Leicester,0.83,8.27,5.71,8.63,23.44,Leicester 006G,LE4 5GN
E01034009,Leicester,0.83,8.27,5.71,8.63,23.44,Leicester 006G,LE4 5GQ
E01034009,Leicester,0.83,8.27,5.71,8.63,23.44,Leicester 006G,LE4 5GT
E01034009,Leicester,0.83,8.27,5.71,8.63,23.44,Leicester 006G,LE4 5GU
E01034009,Leicester,0.83,8.27,5.71,8.63,23.44,Leicester 006G,LE4 5GW
E01034009,Leicester,0.83,8.27,5.71,8.63,23.44,Leicester 006G,LE4 5GX
E01034009,Leicester,0.83,8.27,5.71,8.63,23.44,Leicester 006G,LE4 5GY
E01034009,Leicester,0.83,8.27,5.71,8.63,23.44,Leicester 006G,LE4 5GZ
E01034009,Leicester,0.83,8.27,5.71,8.63,23.44,Leicester 006G,LE4 5HB
E01034009,Leicester,0.83,8.27,5.71,8.63,23.44,Leicester 006G,LE4 5HE
E01034009,Leicester,0.83,8.27,5.71,8.63,23.44,Leicester 006G,LE4 5HL
E01034009,Leicester,0.83,8.27,5.71,8.63,23.44,Leicester 006G,LE4 5HP
E01034009,Leicester,0.83,8.27,5.71,8.63,23.44,Leicester 006G,LE4 5HR
E01034009,Leicester,0.83,8.27,5.71,8.63,23.44,Leicester 006G,LE4 5HX
E01034009,Leicester,0.83,8.27,5.71,8.63,23.44,Leicester 006G,LE4 5HY
E01034009,Leicester,0.83,8.27,5.71,8.63,23.44,Leicester 006G,LE4 6DA
E01005482,Rochdale,4.52,2.92,7.28,8.67,23.39,Rochdale 010C,OL11 1DJ
E01005482,Rochdale,4.52,2.92,7.28,8.67,23.39,Rochdale 010C,OL11 1DN
E01005482,Rochdale,4.52,2.92,7.28,8.67,23.39,Rochdale 010C,OL11 1DP
E01005482,Rochdale,4.52,2.92,7.28,8.67,23.39,Rochdale 010C,OL11 1DQ
E01005482,Rochdale,4.52,2.92,7.28,8.67,23.39,Rochdale 010C,OL11 1DS
E01005482,Rochdale,4.52,2.92,7.28,8.67,23.39,Rochdale 010C,OL11 1DT
